Skipped: net=-80576384.17, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=167012:167012:Other receivables
Skipped: net=-9270829.02, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=222101:222101:Current portion of Loans and Borrowings
Skipped: net=305872873.27, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=224000:224000:Due to related parties
Skipped: net=74657809.26, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=226001:226001:Payable to subcontractors and suppliers
Skipped: net=-88594665.58, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=226008:226008:Other payables - current liabilities.
Skipped: net=-203643133.37, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=226029:226029:Project Accruals - current
Skipped: net=1362169.61, entity=001033:PORR-SBG-HBK Joint Operation (Underground), icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=330182531.12, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=-262497034.02, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=171001:171001:Trading property held for sale - Current
Skipped: net=-249687.0, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=[312000].[310004]:310004:Translation_Reserve
Skipped: net=-67435810.1, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=-149352.0, entity=001006:Lusail RE Develop Co. W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=167012:167012:Other receivables
Skipped: net=149352.0, entity=001006:Lusail RE Develop Co. W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=187012:187012:Current - Other receivables
Skipped: net=-300000000.0, entity=001006:Lusail RE Develop Co. W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=301001:301001:Dividend Payment
Skipped: net=300000000.0, entity=001006:Lusail RE Develop Co. W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=-190165.44, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=185304:185304:CTLA CHELSEA BA 13 LP Disposals
Skipped: net=190165.44, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=186951:186951:Restricted cash
Skipped: net=29040.49, entity=E121000:QDRE & Tourism Co. LLC. (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=183101:183101:Cash on hand.
Skipped: net=-29040.49, entity=E121000:QDRE & Tourism Co. LLC. (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=186151:186151:QNB EGP Time Deposit COR ACC 10296 1 10
Skipped: net=52719.0, entity=001015:Barwa Al Khor S.P.C., icp=FCCS_No Intercompany:No Intercompany, acct=185996:185996:Savings account QAR
Skipped: net=-52719.0, entity=001015:Barwa Al Khor S.P.C., icp=FCCS_No Intercompany:No Intercompany, acct=186961:186961:Savings account
Skipped: net=-177998.63, entity=E120000:QDRE Development SAE (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=177998.63, entity=E120000:QDRE Development SAE (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=167012:167012:Other receivables
Skipped: net=-1109.52, entity=E105000:Qatari Diar Real Estate Investment Company (QD Morocco), icp=FCCS_No Intercompany:No Intercompany, acct=[130000].[131105]:131105:Shares in SBM ( Societe des Bains De Mar)
Skipped: net=3315725626.64, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=-3315725626.64, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=189999:189999:Trading Properties under development
Skipped: net=-3259254584.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=3259254584.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=171001:171001:Trading property held for sale - Current
Skipped: net=-1798734497.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=202116:202116:Provision for impairment loss on trading properties
Skipped: net=1798734497.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=202118:202118:Provision for impairment on project under development
Skipped: net=-369809.69, entity=E108000:QD US Real Estate Co., icp=FCCS_No Intercompany:No Intercompany, acct=167010:167010:Advance corporate taxes
Skipped: net=369809.69, entity=E108000:QD US Real Estate Co., icp=FCCS_No Intercompany:No Intercompany, acct=187008:187008:Current - Prepaid expenses
Skipped: net=7717906.61, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=187012:187012:Current - Other receivables
Skipped: net=-7717906.61, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=187203:187203:Accrued Income
Skipped: net=-19814528.87, entity=E121000:QDRE & Tourism Co. LLC. (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=120001:120001:Land - Cost
Skipped: net=19814528.87, entity=E121000:QDRE & Tourism Co. LLC. (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=120002:120002:Buildings - Cost
Skipped: net=-4655902.15, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=120002:120002:Buildings - Cost
Skipped: net=359675.27, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=162190.34, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=4930690.79, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=120009:120009:Leasehold improvements - Cost
Skipped: net=4655902.15, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=127001:127001:Building - Accumulated depreciation
Skipped: net=-359675.27, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=-162190.34, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=-4930690.79, entity=013001:Qatari Diar UK Limited, icp=FCCS_No Intercompany:No Intercompany, acct=127008:127008:Leasehold improvements - Accumulated depreciation
Skipped: net=531250.0, entity=021001:QDRE Investment Co Ltd . (Eritrea), icp=FCCS_No Intercompany:No Intercompany, acct=120005:120005:Motor vehicle - Cost
Skipped: net=-531250.0, entity=021001:QDRE Investment Co Ltd . (Eritrea), icp=FCCS_No Intercompany:No Intercompany, acct=127004:127004:Motor vehicles - Accumulated depreciation
Skipped: net=-612527.0, entity=E102000:QDVC_Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=187205:187205:Contract Assets
Skipped: net=-22526737.86, entity=E102000:QDVC_Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=189001:189001:Inter company account - receivables
Skipped: net=22469690.86, entity=E102000:QDVC_Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=224000:224000:Due to related parties
Skipped: net=809472184.27, entity=E102000:QDVC_Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=226014:226014:Trade creditors - Project estimation
Skipped: net=-808802610.27, entity=E102000:QDVC_Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=226029:226029:Project Accruals - current
Skipped: net=1781668.56, entity=E110000:Al Qatariya Development Co, Malta, icp=FCCS_No Intercompany:No Intercompany, acct=120005:120005:Motor vehicle - Cost
Skipped: net=191656.94, entity=E110000:Al Qatariya Development Co, Malta, icp=FCCS_No Intercompany:No Intercompany, acct=120018:120018:Computer equipment - Cost clearing
Skipped: net=-1781668.56, entity=E110000:Al Qatariya Development Co, Malta, icp=FCCS_No Intercompany:No Intercompany, acct=127004:127004:Motor vehicles - Accumulated depreciation
Skipped: net=-191656.94, entity=E110000:Al Qatariya Development Co, Malta, icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=69565.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=317000.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=120005:120005:Motor vehicle - Cost
Skipped: net=2598620.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=120018:120018:Computer equipment - Cost clearing
Skipped: net=-69565.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=-317000.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=127004:127004:Motor vehicles - Accumulated depreciation
Skipped: net=-2598620.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=-246914.0, entity=E103000:Qatar RE Partners C.Q.S.C. (under liquidation), icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=-551058.0, entity=E103000:Qatar RE Partners C.Q.S.C. (under liquidation), icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=-269769.0, entity=E103000:Qatar RE Partners C.Q.S.C. (under liquidation), icp=FCCS_No Intercompany:No Intercompany, acct=120009:120009:Leasehold improvements - Cost
Skipped: net=246914.0, entity=E103000:Qatar RE Partners C.Q.S.C. (under liquidation), icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=551058.0, entity=E103000:Qatar RE Partners C.Q.S.C. (under liquidation), icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=269769.0, entity=E103000:Qatar RE Partners C.Q.S.C. (under liquidation), icp=FCCS_No Intercompany:No Intercompany, acct=127008:127008:Leasehold improvements - Accumulated depreciation
Skipped: net=9803076.17, entity=E121000:QDRE & Tourism Co. LLC. (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=187012:187012:Current - Other receivables
Skipped: net=-9803076.17, entity=E121000:QDRE & Tourism Co. LLC. (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=187205:187205:Contract Assets
Skipped: net=-16101.76, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=167023:167023:Security Deposit
Skipped: net=16101.76, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=187012:187012:Current - Other receivables
Skipped: net=381000.0, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=187012:187012:Current - Other receivables
Skipped: net=-381000.0, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=187019:187019:Interest receivables
Skipped: net=-546671.0, entity=001015:Barwa Al Khor S.P.C., icp=FCCS_No Intercompany:No Intercompany, acct=187003:187003:Current - Advances to subcontractors & suppliers
Skipped: net=546671.0, entity=001015:Barwa Al Khor S.P.C., icp=FCCS_No Intercompany:No Intercompany, acct=202130:202130:Provision for other receivables
Skipped: net=-7299991.24, entity=010002:QDRE Investment Co. Yemen, icp=FCCS_No Intercompany:No Intercompany, acct=187003:187003:Current - Advances to subcontractors & suppliers
Skipped: net=7299991.24, entity=010002:QDRE Investment Co. Yemen, icp=FCCS_No Intercompany:No Intercompany, acct=202130:202130:Provision for other receivables
Skipped: net=-14283953.0, entity=001014:The Commercial Avenue W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=202129:202129:Provision for trade receivables
Skipped: net=14283953.0, entity=001014:The Commercial Avenue W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=202130:202130:Provision for other receivables
Skipped: net=-201265.0, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=172010:172010:Fuel-Inventory
Skipped: net=201265.0, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=999999:999999:Suspense Account
Skipped: net=8992352.63, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=187014:187014:Advance to employees
Skipped: net=-8992352.63, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=999999:999999:Suspense Account
Skipped: net=-38167519.21, entity=E108000:QD US Real Estate Co., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[301010]:301010:Transfers to parent
Skipped: net=38167519.21, entity=E108000:QD US Real Estate Co., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=431247081.59, entity=E109000:QD Istanbul Gayrimenkul Gelistirme Yatirim Insaat Ve Ticaret Ltd. Sirketi, icp=FCCS_No Intercompany:No Intercompany, acct=[312000].[310004]:310004:Translation_Reserve
Skipped: net=-431247081.59, entity=E109000:QD Istanbul Gayrimenkul Gelistirme Yatirim Insaat Ve Ticaret Ltd. Sirketi, icp=FCCS_No Intercompany:No Intercompany, acct=[314000].[315005]:315005:Minority_Interest
Skipped: net=324945.12, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=-324945.12, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=-285077.68, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=285077.68, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=-2985185.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=120003:120003:Machinery and equipment - Cost
Skipped: net=2985185.0, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=127002:127002:Machinery and Equipment - Accumulated depreciation
Skipped: net=-48761190.97, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=120002:120002:Buildings - Cost
Skipped: net=48761190.97, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=48761190.97, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=127001:127001:Building - Accumulated depreciation
Skipped: net=-48761190.97, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=100000.0, entity=001039:Lusail Real Estate Management Co. (LREMC), icp=FCCS_No Intercompany:No Intercompany, acct=[310200].[310002]:310002:Legal_Reserve
Skipped: net=-100000.0, entity=001039:Lusail Real Estate Management Co. (LREMC), icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=11256.64, entity=E120000:QDRE Development SAE (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=120006:120006:Computer Software - Cost
Skipped: net=-11256.64, entity=E120000:QDRE Development SAE (Egypt) Subgroup, icp=FCCS_No Intercompany:No Intercompany, acct=127005:127005:Computer software - Accumulated depreciation
Skipped: net=3341.69, entity=017001:QDRE Investment Co. L.L.C. (Syria), icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=59498.62, entity=017001:QDRE Investment Co. L.L.C. (Syria), icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=-3341.69, entity=017001:QDRE Investment Co. L.L.C. (Syria), icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=-59498.62, entity=017001:QDRE Investment Co. L.L.C. (Syria), icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=-173637.64, entity=010001:Al Yemania Al Qatariah REID Co., icp=FCCS_No Intercompany:No Intercompany, acct=120003:120003:Machinery and equipment - Cost
Skipped: net=173636.12, entity=010001:Al Yemania Al Qatariah REID Co., icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=173637.64, entity=010001:Al Yemania Al Qatariah REID Co., icp=FCCS_No Intercompany:No Intercompany, acct=127002:127002:Machinery and Equipment - Accumulated depreciation
Skipped: net=-173636.12, entity=010001:Al Yemania Al Qatariah REID Co., icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=847.3, entity=015003:QD Project Management Co., icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=-847.3, entity=015003:QD Project Management Co., icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=5043.67, entity=013003:Tasleem (UK) Limited, icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=189925.68, entity=013003:Tasleem (UK) Limited, icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=-5043.67, entity=013003:Tasleem (UK) Limited, icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=-189925.68, entity=013003:Tasleem (UK) Limited, icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=-569588.0, entity=001006:Lusail RE Develop Co. W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=120006:120006:Computer Software - Cost
Skipped: net=569588.0, entity=001006:Lusail RE Develop Co. W.L.L., icp=FCCS_No Intercompany:No Intercompany, acct=127005:127005:Computer software - Accumulated depreciation
Skipped: net=77297039.65, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=222119:222119:Advances from customers
Skipped: net=-77297039.65, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=226005:226005:Client advances
Skipped: net=2054954352.65, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[310300].[310005]:310005:Cash Flow Hedge_Revaluation
Skipped: net=-2054954352.65, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=2362.0, entity=015003:QD Project Management Co., icp=FCCS_No Intercompany:No Intercompany, acct=[310200].[310002]:310002:Legal_Reserve
Skipped: net=-2362.0, entity=015003:QD Project Management Co., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=69025.28, entity=001021:Legtafiya Asset Mng. Co., icp=FCCS_No Intercompany:No Intercompany, acct=187034:187034:Customer receivable account
Skipped: net=773.66, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[312000].[310004]:310004:Translation_Reserve
Skipped: net=-773.66, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=36978.18, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[314000].[301004]:301004:Share in Translation reserve
Skipped: net=-21164225.57, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=17576741.03, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[314000].[315005]:315005:Minority_Interest
Skipped: net=2934988.36, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=432001:432001:Dividends income
Skipped: net=615518.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=433003:433003:Interest income-Others
Skipped: net=-324945.12, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=120004:120004:Furniture & Fixtures - Cost
Skipped: net=284305.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=120007:120007:Computer equipment - Cost
Skipped: net=324945.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=127003:127003:Furniture & Fixtures - Accumulated depreciation
Skipped: net=-285078.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=127006:127006:Computer equipment - Accumulated depreciation
Skipped: net=773.12, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[312000].[310004]:310004:Translation_Reserve
Skipped: net=1576708.0, entity=E118000:QD SBG Group adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=187012:187012:Current - Other receivables
Skipped: net=7.05, entity=E101000:QDHP & QD Europe Sarl, icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=-3702840.19, entity=E101000:QDHP & QD Europe Sarl, icp=FCCS_No Intercompany:No Intercompany, acct=432006:432006:Gain/ loss on sale of investments
Skipped: net=4033362.32, entity=E101000:QDHP & QD Europe Sarl, icp=FCCS_No Intercompany:No Intercompany, acct=512016:512016:Sundry expenses
Skipped: net=-330529.18, entity=E101000:QDHP & QD Europe Sarl, icp=FCCS_No Intercompany:No Intercompany, acct=532011:532011:Amortisation of Right of use (Lease)
Skipped: net=-274826119.97, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=274826119.97, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=189998:189998:Development work in progress
Skipped: net=-13971785.38, entity=022001:QDREI  Co. Tajakistan Ltd, icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=13971785.38, entity=022001:QDREI  Co. Tajakistan Ltd, icp=FCCS_No Intercompany:No Intercompany, acct=189998:189998:Development work in progress
Skipped: net=-330182531.12, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=262497034.02, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=189998:189998:Development work in progress
Skipped: net=67685497.1, entity=E112000:Qatari Diar Development Company L.L.C., icp=FCCS_No Intercompany:No Intercompany, acct=202118:202118:Provision for impairment on project under development
Skipped: net=-1336558350.3, entity=E115000:Bawabat El Sharq Egypt Real_Estate, icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=1336558350.3, entity=E115000:Bawabat El Sharq Egypt Real_Estate, icp=FCCS_No Intercompany:No Intercompany, acct=189998:189998:Development work in progress
Skipped: net=-3165384766.85, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=3165384766.85, entity=E117000:QD UK Holdings_LP, icp=FCCS_No Intercompany:No Intercompany, acct=189998:189998:Development work in progress
Skipped: net=-2064941887.0, entity=001038:Lusail Plaza RED Co. LLC (Lusail Tower 1 SPV), icp=FCCS_No Intercompany:No Intercompany, acct=[189910].[121001]:121001:Property under_development
Skipped: net=1328973942.0, entity=001038:Lusail Plaza RED Co. LLC (Lusail Tower 1 SPV), icp=FCCS_No Intercompany:No Intercompany, acct=189998:189998:Development work in progress
Skipped: net=735967945.0, entity=001038:Lusail Plaza RED Co. LLC (Lusail Tower 1 SPV), icp=FCCS_No Intercompany:No Intercompany, acct=202118:202118:Provision for impairment on project under development
Skipped: net=200000.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[310200].[310002]:310002:Legal_Reserve
Skipped: net=-200000.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=[FCCS_Retained Earnings].[315001]:315001:Retained earnings_
Skipped: net=266703858.0, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=432009:432009:Gain/ loss on sale of subsidiary
Skipped: net=-266703858.0, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=520020:520020:Provision for additional funding
Skipped: net=26887816.0, entity=E109000:QD Istanbul Gayrimenkul Gelistirme Yatirim Insaat Ve Ticaret Ltd. Sirketi, icp=FCCS_No Intercompany:No Intercompany, acct=512016:512016:Sundry expenses
Skipped: net=-26887816.0, entity=E109000:QD Istanbul Gayrimenkul Gelistirme Yatirim Insaat Ve Ticaret Ltd. Sirketi, icp=FCCS_No Intercompany:No Intercompany, acct=540001:540001:Deferred income tax relating to origination & reversal of temp. diff.
Skipped: net=749035640.97, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=167003:167003:Advances to subcontractors & suppliers
Skipped: net=-749035640.97, entity=001001:QDRE Investment Company Q.S.C. (H), icp=FCCS_No Intercompany:No Intercompany, acct=167012:167012:Other receivables
Skipped: net=1056607.6, entity=E117100:QD UK Holdings LP adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=167011:167011:Retentions receivable
Skipped: net=-1056607.6, entity=E117100:QD UK Holdings LP adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=167012:167012:Other receivables
Skipped: net=-3327852.0, entity=E118000:QD SBG Group adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=432002:432002:Share of results from associates/JV.
Skipped: net=3327852.0, entity=E118000:QD SBG Group adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=520020:520020:Provision for additional funding
Skipped: net=8863168.96, entity=E118000:QD SBG Group adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=222119:222119:Advances from customers
Skipped: net=-8863168.96, entity=E118000:QD SBG Group adjusted, icp=FCCS_No Intercompany:No Intercompany, acct=226005:226005:Client advances
Skipped: net=-3641717.0, entity=E111000:Qatari Resorts Co. Q.S.C., icp=FCCS_No Intercompany:No Intercompany, acct=187034:187034:Customer receivable account
